Share_Code,Residual_Returns
S0001,80.83581354982594
S0002,-21.490574139263945
S0003,82.68210594497282
S0004,-52.428661053669046
S0005,90.187995547784
S0006,32.559200702607754
S0007,82.2577674017206
S0008,-103.96691191930161
S0009,54.03900569468004
S0010,62.533221378906504
S0011,67.15271131900376
S0012,-39.85373190317297
S0013,10.357711030253995
S0014,88.42752885278924
S0015,79.85125784905404
S0016,-62.98237198668501
S0017,89.08256490033726
S0018,24.600885322071072
S0019,-34.2017911993069
S0020,-93.9706379728278
S0021,94.45705124756724
S0022,87.95441038326074
S0023,59.55677688294695
S0024,-99.54690111427395
S0025,97.13091821849987
S0026,-21.469933392919764
S0027,82.48144130627979
S0028,23.63164300773053
S0029,-7.2341636543864665
S0030,13.600891071291763
S0031,-58.93378988731011
S0032,1.5304786634884469
S0033,71.15817502677787
S0034,-66.05401095849413
S0035,8.189782110779484
S0036,-61.8875135639519
S0037,-97.65127905395808
S0038,31.941940304978164
S0039,-54.416023027589986
S0040,77.38749225313411
S0041,51.94144078880607
S0042,43.60371344694063
S0043,-7.77447337491446
S0044,104.28211952823705
S0045,9.757984492695687
S0046,-9.263394508831333
S0047,23.849545312129322
S0048,-58.01193370631775
S0049,31.753753996473993
S0050,50.741080939226265
S0051,-65.50521044391391
S0052,-11.248588994144086
S0053,-5.371507337596026
S0054,-80.64930193847488
S0055,3.7083501408995296
S0056,12.832549614024241
S0057,88.23660034134188
S0058,-77.92072022877235
S0059,40.29553046924673
S0060,-60.2963242878608
S0061,-6.250279850320173
S0062,-15.499045415726227
S0063,60.99572213328264
S0064,-14.550400191893425
S0065,-52.4368429794887
S0066,-71.06493581958907
S0067,-29.56770822080395
S0068,-80.79428433844505
S0069,55.713099131211884
S0070,15.82920811975545
S0071,-46.14093715426554
S0072,-7.367222549372453
S0073,75.67028908775436
S0074,-85.65149065044831
S0075,69.3777861040304
S0076,74.6162970341955
S0077,61.138677800092445
S0078,-32.278713211531276
S0079,-36.447745566511514
S0080,69.48817294812665
S0081,-65.85287057291539
S0082,52.31356434172003
S0083,58.66679207483535
S0084,-43.150896866041464
S0085,69.84066315562319
S0086,-67.25867004320956
S0087,-7.2292669272171555
S0088,-28.809097328988237
S0089,92.97019532622892
S0090,-9.944045684387795
S0091,-86.84990932827914
S0092,-12.739568008700624
S0093,59.74107131680927
S0094,95.93472873221687
S0095,40.95582821743313
S0096,-9.270274353676413
