Share_Code,Residual_Returns
S0001,-87.26984849219173
S0002,-48.014428437548325
S0003,77.34495269512227
S0004,89.89651862186234
S0005,13.015762222769276
S0006,49.073415476065875
S0007,-87.97837528401404
S0008,44.018813888256545
S0009,31.77465214754426
S0010,64.3185510609289
S0011,33.08124165481912
S0012,71.8366097133313
S0013,-17.443277842205873
S0014,45.982834383330925
S0015,54.72998654052961
S0016,-59.291193092219096
S0017,54.74502189565497
S0018,-76.25943633791616
S0019,-28.251911336683754
S0020,5.477191596726971
S0021,-20.011048711221573
S0022,50.18250799731523
S0023,-81.60317355997643
S0024,-26.85080349929912
S0025,-17.42053134336887
S0026,-9.32698266118355
S0027,63.06233640574545
S0028,-4.538542391290452
S0029,-46.48147232930083
S0030,-49.25196135976003
S0031,17.417836103331393
S0032,-4.1150940649563985
S0033,-29.3001900540617
S0034,88.8512537701192
S0035,11.369356751222238
S0036,97.00151210769242
S0037,-84.70622318526222
S0038,84.05612122911205
S0039,-43.68794359835562
S0040,-66.71117439867575
S0041,-65.4936215136567
S0042,25.277154870289145
S0043,-12.305505106081625
S0044,0.3842023941375139
S0045,-65.02251548444991
S0046,-91.26901675757252
S0047,93.16030690029272
S0048,-3.3572528378306234
S0049,70.01759744773516
S0050,50.386640589261496
S0051,99.98540453416273
S0052,-63.14012229909609
S0053,-50.52155767532336
S0054,-19.268856325573676
S0055,72.95194912720206
S0056,105.2712237280329
S0057,-35.9520175526046
S0058,80.62294472382146
S0059,1.945514042248646
S0060,-53.78697554767692
S0061,26.30246319636545
S0062,30.788165858607353
S0063,-100.05572021987292
S0064,69.66062872183684
S0065,80.97870123567549
S0066,91.39169135639716
S0067,-73.7307154642234
S0068,49.474540844346194
S0069,-43.687291929761436
S0070,-68.16514164911017
S0071,51.023175759990025
S0072,-13.797674760703442
S0073,-43.248245581193714
S0074,83.88787486451953
S0075,14.813982886726826
S0076,51.09524415782188
S0077,-4.534909154129874
S0078,-54.353734246972095
S0079,-62.06225482319665
S0080,-23.95147539189682
S0081,28.295941722782622
S0082,-1.3712144865230975
S0083,80.6622288108624
S0084,-35.890223220364334
S0085,-25.599409868978153
S0086,6.75906475764643
S0087,-53.80876197244991
S0088,-17.767020642379546
S0089,29.725983107907634
S0090,-7.273947133188314
S0091,44.49963205047477
S0092,81.2832873370229
S0093,-55.030361221583966
S0094,-21.418969758949366
S0095,-33.014475730360516
S0096,-12.879361249259773
S0097,93.27984793464351
S0098,-81.13052180834646
S0099,-62.63496867618718
S0100,-55.41765690473
S0101,53.685698459832075
S0102,-79.13699039196987
S0103,-98.51692813582878
S0104,95.21243214185289
S0105,-111.32205199980497
S0106,71.09801745464334
S0107,-7.990667116134904
S0108,1.3425155028108855
S0109,-31.51051848753449
S0110,64.64238417684099
S0111,-8.362092320293447
S0112,-43.11833596230622
S0113,30.41594137568394
S0114,-19.780617737961336
S0115,63.62218145485434
S0116,43.95127863255131
S0117,-19.594650276061756
S0118,-16.270025198029856
S0119,-31.81087886925115
S0120,-5.738323712590381
S0121,67.76855458885642
S0122,1.0250214148418983
S0123,4.245702439305116
S0124,-44.858097622291446
S0125,-15.46741591442277
S0126,93.40126710896314
S0127,-28.37327615483673
S0128,10.040476211283188
S0129,-81.39552360637363
S0130,-43.66998426519807
S0131,-98.33770637017074
S0132,49.28469977647026
S0133,34.193668945886515
S0134,-41.50485408567636
S0135,74.01926380957615
S0136,31.98476229283598
