Share_Code,Residual_Returns
S0001,59.14354961484541
S0002,-14.949086549711687
S0003,29.023522234420195
S0004,49.020566470801434
S0005,66.25498802540925
S0006,79.52939349341793
S0007,54.13123795236976
S0008,-67.26638582172589
S0009,20.20520068718766
S0010,-27.772319044746396
S0011,-48.62443343674909
S0012,-30.99066139859131
S0013,35.320756790167316
S0014,-98.02596016490179
S0015,22.24534466524173
S0016,6.620480651556744
S0017,-94.0644235528409
S0018,100.75231089482577
S0019,4.3656556133752
S0020,-94.37266898897367
S0021,-5.960372035547838
S0022,43.2783849832757
S0023,57.836878720318325
S0024,75.41217741355337
S0025,84.63024576831472
S0026,51.18237613716948
S0027,72.5501801620935
S0028,50.98911851528118
S0029,36.074950112948244
S0030,-87.61967412270506
S0031,76.9442860634727
S0032,81.3919886785227
S0033,-29.1901260746655
S0034,17.2909194418433
S0035,-57.17449092142103
S0036,55.95618366158293
S0037,47.68131101089122
S0038,39.37260130064799
S0039,47.34804801066478
S0040,24.436038840565228
S0041,92.94409086783483
S0042,20.617639255301626
S0043,-71.32175446424925
S0044,70.29939350785124
S0045,-10.26384897396379
S0046,95.19769744677174
S0047,-56.062176314316105
S0048,75.40474692233856
S0049,-3.92214045894758
S0050,-12.202314098816657
S0051,-18.503725266097785
S0052,6.737423667945618
S0053,-71.0331792124929
S0054,88.73553805353221
S0055,-26.240893037668613
S0056,8.59192550525373
S0057,-32.59784195661597
S0058,43.04827942241383
S0059,-67.00442352276406
S0060,52.63048104629109
S0061,-47.07078811039901
S0062,33.97326846916567
S0063,-50.38989853036918
S0064,51.38062984953936
S0065,66.5450978021243
S0066,47.10859777079496
S0067,-86.38860892066938
S0068,-8.426393371826277
S0069,94.42073884262427
S0070,33.8315859699621
S0071,89.1742679604323
S0072,100.23006246707197
S0073,88.41321651712428
S0074,-65.1589416788803
S0075,83.94210901192149
S0076,-64.43196500882524
S0077,-76.9305991237461
S0078,75.46497944183687
S0079,12.166457499513578
S0080,-25.601428899456543
S0081,-65.29210802369961
S0082,78.37611359818784
S0083,1.970443789283133
S0084,19.5122064961741
S0085,56.65579481674621
S0086,-4.2316124419530325
S0087,-60.48228628912647
S0088,-12.95280005539172
S0089,68.34078142138092
S0090,-4.125060586473069
S0091,-42.97789569582051
S0092,57.13062211050644
S0093,67.76359068569397
S0094,8.447134661590535
S0095,12.098418951599395
S0096,93.60196130330566
S0097,-17.746664617018602
S0098,95.17730067563285
S0099,-90.4026458304286
S0100,53.30726532823883
S0101,-29.832435393104557
S0102,-22.974637972327336
S0103,66.9539384460524
S0104,78.3248242649662
S0105,-82.98980596707072
S0106,-74.79324488199606
S0107,-84.25243263859359
S0108,-70.76485286640332
S0109,-74.70505893425144
S0110,-1.3697487373453718
S0111,41.89318947020337
S0112,-24.419387997379047
S0113,-81.45472384033047
S0114,38.01537316780808
S0115,42.243999630213786
S0116,-57.21669255754644
S0117,-56.950750633715025
S0118,43.84045205601607
S0119,2.749827606920917
S0120,-26.559790061275457
S0121,-60.079944317770845
S0122,14.79818958545735
S0123,12.462595793656046
S0124,-81.55675293737664
S0125,54.05993234937512
S0126,-15.534518198457825
S0127,61.78938375425717
S0128,6.826085881780888
S0129,8.824048830737567
S0130,-2.194708504763115
S0131,80.89338876218378
S0132,13.644826069201276
S0133,17.85381204051056
S0134,62.00581017396699
S0135,-50.82065172926028
S0136,-19.21320912632386
S0137,56.27436889292663
S0138,-12.655768774914797
S0139,4.287364022195771
S0140,-81.34224763512839
S0141,79.37076206403623
S0142,-47.33019304878515
S0143,97.7248013441537
S0144,75.90841340212582
S0145,-90.93781943266619
S0146,35.613964704783605
S0147,10.80114574387947
S0148,-86.6392505342394
S0149,-41.599869501820464
S0150,26.673765627873006
S0151,-63.014734461281655
S0152,-46.70653630438779
S0153,-113.3046512394644
S0154,-66.90183946345192
S0155,1.6165221251770099
S0156,-25.829342430781875
S0157,-84.79305396792866
S0158,-36.81174109673821
S0159,-63.73314344057102
S0160,38.88217828429467
S0161,100.52333257192349
S0162,-107.93631682081356
S0163,-49.406800039459476
S0164,82.69150056208086
S0165,12.682329051195815
S0166,-43.678846598984464
S0167,-55.9223890920927
S0168,14.756923741244147
S0169,27.28436802194933
S0170,-33.59480221781291
S0171,26.852822514469132
S0172,82.98066365528273
S0173,21.39602892432317
S0174,-14.920319836341683
S0175,58.644884662139475
S0176,-70.68863024002037
S0177,-72.8317934668098
S0178,76.19679645146448
S0179,36.464581409805945
S0180,-32.69643859410711
S0181,77.8003090862838
S0182,20.889198739347055
S0183,-3.5939758056303974
S0184,-33.59541257513121
S0185,-37.15545056709449
S0186,-62.06739112652551
S0187,78.56723669784373
S0188,-92.4942523135361
S0189,-56.7420652507072
S0190,14.989456063607047
S0191,76.02345162021615
S0192,44.531405755488635
S0193,-6.159609523879293
S0194,-12.666328684449752
S0195,93.45539714040162
S0196,4.57480555036454
S0197,-6.390555201307954
S0198,72.36528733689511
S0199,-22.33646947108449
S0200,-19.812591006756083
S0201,-17.585413316368218
S0202,43.19414830933557
S0203,-66.28920686628108
S0204,-84.83603757760653
S0205,-52.16002340754115
S0206,-84.14746078543297
S0207,-0.22903543788019043
S0208,11.318854906256389
S0209,72.23584381708869
S0210,-39.38216854212691
S0211,-87.06711364782585
S0212,-32.91436020606287
S0213,-68.65640551124065
S0214,6.384534796996217
S0215,-0.7386099933641423
S0216,67.88523138421128
S0217,-99.5867949059287
S0218,-84.02167532970043
S0219,-63.413290588995196
S0220,67.01282388358018
S0221,78.5044962571504
S0222,38.995869482439645
S0223,3.9786462983512774
S0224,84.83938835144369
S0225,-62.40089215375034
S0226,22.2767269071013
S0227,69.95084186212965
S0228,-12.931088477930732
S0229,66.7713522563121
S0230,-86.13753807996164
S0231,-15.507354743088555
S0232,-10.34972838815291
S0233,-29.421284975371158
S0234,86.57419253113709
S0235,-34.27805217128981
S0236,78.8717818732162
S0237,-61.44765166192698
S0238,-19.149976247024668
S0239,-65.82729083847336
S0240,-53.52741366019697
S0241,18.962070500606337
S0242,95.56392327760886
S0243,66.16140738782877
S0244,-6.60430131471869
S0245,-69.40959724353728
S0246,-38.87981335820195
S0247,4.249467330442914
S0248,-56.10256609455716
S0249,59.80960480404451
S0250,10.474227015207765
S0251,81.5487389261318
S0252,-71.15331759214935
S0253,41.75017127398003
S0254,-46.90405747265226
S0255,-29.91824282960968
S0256,62.35210657265145
S0257,54.44786555905361
S0258,-44.16792259260542
S0259,-14.682446323953185
S0260,54.26827286741785
S0261,-39.26713554165724
S0262,-49.90692290063107
S0263,34.053180103479
S0264,-39.509695127119734
S0265,49.490701360149906
S0266,-48.72042076137623
S0267,-81.03180657379319
S0268,70.39850677433114
S0269,-5.65058719727857
S0270,88.29883029285361
S0271,-73.92169335545283
S0272,-81.28097955893575
S0273,-65.03240873546791
S0274,-69.37924216939359
S0275,8.150248287924178
S0276,-54.61581354120813
S0277,-7.338293436701246
S0278,-31.757052480944377
S0279,40.696034585074145
S0280,61.05578632765735
S0281,94.01584442970554
S0282,-12.314540847205999
S0283,52.26597851232286
S0284,-29.734065859876527
S0285,85.83322149352742
S0286,-68.05366155748564
S0287,-33.58209013366148
S0288,81.63020578165555
S0289,-44.05347997296857
S0290,-45.74565250706312
S0291,-67.34593590327725
S0292,-68.6761944046592
S0293,23.231887000261647
S0294,-56.496761377400844
S0295,-22.339490197058705
S0296,-96.28962466526434
S0297,12.413187836085093
S0298,48.06064173368414
S0299,-106.52266961190651
S0300,-67.28503779181003
S0301,14.601877067338842
S0302,19.696779373463656
S0303,-88.67997999017206
S0304,63.29255303655796
S0305,-24.921967928914125
S0306,14.627723339084142
S0307,-76.05855443904088
S0308,66.28525961718456
S0309,36.2916698004519
S0310,23.03414196793754
S0311,-107.08860503237699
S0312,113.85181998639035
S0313,87.03143302818648
S0314,-61.89763559907331
S0315,29.01550806790535
S0316,-95.69827208130336
S0317,-53.20872221944969
S0318,87.85367226813509
S0319,44.9940663268981
S0320,-46.325098056209086
S0321,97.03756313288956
S0322,104.52119116047697
S0323,54.724884030564866
S0324,19.4974936586967
S0325,86.18464533623734
S0326,-81.01365694926659
S0327,-4.342790002377802
S0328,-18.649793436528185
S0329,57.68305596071578
S0330,72.61417479764674
S0331,-49.68440286133996
S0332,-26.376615426193545
S0333,-92.5489766801212
S0334,-87.79215903843914
S0335,92.33306800958488
S0336,0.5839544949989341
S0337,-79.37300204142933
S0338,-47.80381805208826
S0339,-27.680890405692164
S0340,2.606934284943293
S0341,98.59319437758
S0342,-33.688169870337774
S0343,61.109806166713305
S0344,9.463366938753875
S0345,56.37353364247631
S0346,-9.888872968634297
S0347,49.62238520386308
S0348,-50.988675939362544
S0349,60.33780988827518
S0350,-53.91006012995939
S0351,-15.851254127511062
S0352,46.55188738839927
S0353,-49.4713061688406
S0354,-51.713501282734335
S0355,-12.15780944868116
S0356,-73.64525961824172
S0357,17.016451645047887
S0358,-32.75607620981711
S0359,-33.27733068749768
S0360,-2.194187062486761
S0361,29.119397944345028
S0362,89.23547346664193
S0363,84.01211703334056
S0364,37.43978007585178
S0365,20.190671039266437
S0366,-73.53486624484982
S0367,-44.88798600382486
S0368,-70.03909512828186
S0369,-39.66616601003038
S0370,96.68336149786433
S0371,28.331384604850143
S0372,-56.81076535946372
S0373,25.880098220951716
S0374,-76.77884406893911
S0375,-67.85322790433631
S0376,-1.5750730033223181
S0377,41.308723529368635
S0378,53.60731917339407
S0379,-3.319640203360614
S0380,38.98957133823755
S0381,87.30137394927122
S0382,9.885420529456255
S0383,-67.3445884769803
S0384,-21.36731265789958
S0385,-95.72413873148548
S0386,64.6811408165859
S0387,34.276206760666796
S0388,4.5074398549191805
S0389,23.786914751797713
S0390,80.19076877067
S0391,-52.935864397452555
S0392,-80.13559983673113
S0393,-61.050495559485064
S0394,34.62334592463368
S0395,-0.7427574429270232
S0396,-83.72729208858604
S0397,85.67177490765471
S0398,-80.86386551872361
S0399,-35.994628255867504
S0400,89.28683730823487
S0401,-30.21751173377539
S0402,-12.644427697309247
S0403,-93.53065334853076
S0404,23.251163997451346
S0405,16.882806609182133
S0406,-94.69023008136854
S0407,42.487991595135426
S0408,-7.7864776471274215
S0409,39.899072180776514
S0410,-8.243039223873694
S0411,-93.73378441696939
S0412,8.907975463737092
S0413,60.383192891043
S0414,-51.53473876141262
S0415,-80.42118235493331
S0416,51.41092794741165
S0417,45.934382940678304
S0418,-89.81424730909627
S0419,37.34513079390999
S0420,8.913148675149074
S0421,8.67813321829687
S0422,74.0667978944872
S0423,-67.75020723515061
S0424,55.57399307946664
S0425,-28.397136566144855
S0426,56.54102188596103
S0427,40.40731008342215
S0428,53.27141266169972
S0429,8.437530760025169
S0430,-109.96507109823135
S0431,-15.648941362128472
S0432,-78.7338780330756
S0433,-10.53221720777913
S0434,-57.33279990320411
S0435,69.0107904813547
S0436,-42.962923326231476
S0437,-89.99119292348648
S0438,-73.50552253575302
S0439,82.06097870657564
S0440,-25.54921764080427
S0441,-4.504298437030468
S0442,-37.493550121530205
S0443,72.69995522540283
S0444,93.50097486992824
S0445,-32.14222123723794
S0446,-25.706681378484568
S0447,-12.538352093531497
S0448,57.09909872208209
S0449,-37.61593169398953
S0450,23.625042560449316
S0451,74.6212311827689
S0452,-42.92962513126284
S0453,70.07008919701627
S0454,-41.77402444852292
S0455,53.770971818324426
S0456,-15.211150809661802
S0457,36.73786330302259
S0458,-14.88163362302861
S0459,-93.88514958460723
S0460,-61.80723054891451
S0461,9.628312874619509
S0462,51.08136225551486
S0463,-0.19842510577136707
S0464,34.22675702575161
S0465,-40.36301094930408
S0466,91.35469860299368
S0467,-21.85638266491143
S0468,35.28967220493219
S0469,6.8582284435861895
S0470,100.14454808022384
S0471,24.390368368627946
S0472,-63.62449510695132
S0473,-39.21344442110296
S0474,92.47448248287668
S0475,-47.46515207619609
S0476,35.50242055920509
S0477,-77.0972087495597
S0478,-21.41656269605917
S0479,91.73273092466233
S0480,-49.55744442213783
S0481,85.78678718139453
S0482,48.977418085175145
S0483,-32.78341511833627
S0484,7.15951211620162
S0485,72.87183221809478
S0486,59.293981442346436
S0487,78.42150173427893
S0488,-82.70261994293045
S0489,89.61805269754115
S0490,-100.35688740249044
S0491,-61.03763662735594
S0492,79.60034949617828
S0493,-61.83837452467204
S0494,-34.97052901334551
S0495,-5.43518352937031
S0496,-50.27930819768257
S0497,-81.26564939098786
S0498,-89.80717763519021
S0499,-70.15963074465407
S0500,55.3393709476794
S0501,48.106430697567546
S0502,-31.211867906928568
S0503,101.02681451049236
S0504,-93.2956248271438
S0505,-21.32123018085059
S0506,37.65250906280091
S0507,4.676245134430482
S0508,-88.94623372487924
S0509,-52.753721727002834
S0510,-104.8223112589636
S0511,-55.38067753823559
S0512,-47.48475885972766
S0513,-85.652912813582
S0514,-65.65411876202509
S0515,71.41963676455399
S0516,83.14378182849318
S0517,8.05609883176697
S0518,-62.21166317343986
S0519,81.6168168140948
S0520,-68.81375266467053
S0521,-17.162952823683934
S0522,-97.78223636214592
S0523,-0.39393593231429547
S0524,-91.00850430201261
S0525,-77.45508431923155
S0526,95.61364979553795
S0527,-25.586771543123017
S0528,41.334366025840836
S0529,-75.09006258898437
S0530,30.031961097798018
S0531,-105.60875177550814
S0532,-44.44336906691021
S0533,-40.711187790037116
S0534,-55.05408648299867
S0535,-6.190392066389046
S0536,9.86345490311703
S0537,-97.09482321944482
S0538,-5.666414852327065
S0539,57.953924915736025
S0540,0.714189466252682
S0541,13.524845019889192
S0542,-12.615366178774654
S0543,56.9480569697393
S0544,18.42589354123168
S0545,83.97005361589486
S0546,-49.95555753779039
S0547,57.18352979978029
S0548,35.76168374848115
S0549,14.95228620586907
S0550,63.22365416852374
S0551,-43.009974713217346
S0552,-17.064809905474167
S0553,-50.32281674099596
S0554,22.66049273904094
S0555,-39.36502993650308
S0556,-54.50780646639444
S0557,-59.143816151219056
S0558,58.367042109840106
S0559,-9.208653871634036
S0560,-67.95033571475992
S0561,47.235325596616015
S0562,-56.48836166992354
S0563,-45.92357756110191
S0564,51.19713986034133
S0565,-80.86057292597421
S0566,-26.925494579761587
S0567,71.15773095918169
S0568,70.52446384038223
S0569,-69.1716946082129
S0570,79.28242404794891
S0571,65.74206132567554
S0572,-14.966507301758718
S0573,65.9531144887788
S0574,-16.470093009208284
S0575,27.45477449061456
S0576,-23.289096706598137
S0577,-33.52758494372816
S0578,13.845199108525648
S0579,-24.480038918222363
S0580,9.299305952525433
S0581,22.556185742824574
S0582,5.404937538339677
S0583,-90.17998810435456
S0584,-53.16849085650573
S0585,-97.46811828088306
S0586,68.5864428534243
S0587,-55.152170594122
S0588,9.94934041434514
S0589,-35.63671697727687
S0590,-6.917075115996949
S0591,40.929650644846305
S0592,48.918110733134014
S0593,-32.628151225621224
S0594,19.068050652026404
S0595,-7.921623846422792
S0596,-76.59084793340239
S0597,98.05961206486383
S0598,34.357380551685736
S0599,-67.6414929064507
S0600,-64.1710362050554
S0601,-26.439678750757828
S0602,94.16090866653406
S0603,77.39269020813842
S0604,87.82193879731761
S0605,32.753622034205
S0606,-23.34577964456224
S0607,-24.945926792782558
S0608,-6.596059452628747
S0609,11.662190683458434
S0610,71.69295064590743
S0611,9.986329801888633
S0612,63.14346241895513
S0613,-42.606484756249884
S0614,-9.719286451174918
S0615,49.09089072893703
S0616,45.03744724935234
S0617,-66.83668012453987
S0618,32.90203334029856
S0619,30.745626427728446
S0620,50.95710736173169
S0621,86.76215037502325
S0622,-19.619624654710243
S0623,-75.33007310699168
S0624,-80.85766217611153
S0625,67.56972564598475
S0626,-47.400300390782554
S0627,-25.651012465139168
S0628,-60.064494422015784
S0629,78.82524281368433
S0630,61.92592057987774
S0631,-68.47821246624153
S0632,-73.96393415125816
S0633,69.61581610345053
S0634,67.35168453587995
S0635,-11.64178704715454
S0636,78.38875156294979
S0637,-86.01887378985131
S0638,-20.578537197172736
S0639,84.16184138397172
S0640,66.20001855263693
S0641,-56.787084659950224
S0642,-77.12764027774455
S0643,-60.59054812832733
S0644,-74.88081077398354
S0645,46.195005109574986
S0646,49.77148327434235
S0647,24.236135423367863
S0648,-6.137310400109901
S0649,-24.71835350279058
S0650,75.35465907673614
