Share_Code,Residual_Returns
S0001,78.32870728297912
S0002,-42.94375785271109
S0003,-81.84503059836766
S0004,-65.67078057112113
S0005,30.546450303860137
S0006,29.481889806226725
S0007,87.37347494482121
S0008,36.166141185238246
S0009,49.27897347622021
S0010,27.629659423109533
S0011,20.57653033803249
S0012,98.84626523715419
S0013,-93.33529075171015
S0014,-69.7140723890543
S0015,-41.227107973451226
S0016,22.3981084404558
S0017,56.49768053926155
S0018,69.62521104204959
S0019,84.6089700877534
S0020,39.7445903350305
S0021,26.35084464528377
S0022,54.71179466523813
S0023,-14.356864566354897
S0024,-18.080492898184136
S0025,-6.425272755872375
S0026,43.232313570167065
S0027,101.24790609233223
S0028,39.75059134497248
S0029,59.71492258383689
S0030,-61.3485543602317
S0031,-94.61079323000902
S0032,68.97039371347438
S0033,85.6498574997258
S0034,-95.57967353095854
S0035,-20.541727374658127
S0036,3.061968988453885
S0037,0.7947923894969371
S0038,-93.77143588327162
S0039,76.13712605351411
S0040,69.80845952838618
S0041,50.20517652544209
S0042,9.832065508371654
S0043,55.51967869564434
S0044,-90.89725127751689
S0045,-38.14952760537805
S0046,-58.04749129346175
S0047,-0.7360562405227231
S0048,-9.802114223895417
S0049,14.987532328053724
S0050,-62.537200972788966
S0051,-2.7600835349814865
S0052,-68.40251767133603
S0053,34.356033630778306
S0054,83.58275917325565
S0055,25.474274296586017
S0056,-65.75911833767907
S0057,-13.142455513518435
S0058,-12.6261466196291
S0059,46.44032999592869
S0060,80.49549612632875
S0061,-15.778787270781459
S0062,-41.64198923367536
S0063,39.75840917133999
S0064,-60.38398490395917
S0065,-69.58899868179432
S0066,44.013874329050225
S0067,39.35516872193294
S0068,3.2218086403246
S0069,111.6220625899082
S0070,23.74000409878132
S0071,78.34479226685748
S0072,19.61616095022045
S0073,-49.490157896144275
S0074,34.55500666091359
S0075,9.009955448216957
S0076,-63.07116173912118
S0077,-55.09517788368565
S0078,54.52782060554159
S0079,-8.357729136891495
S0080,81.80555788697363
S0081,84.80397815652455
S0082,7.648049684533113
S0083,-47.682844632231316
S0084,40.693230928290845
S0085,-27.11482791575111
S0086,-4.8214184660872474
S0087,-47.51271090861888
S0088,-35.0013402545611
S0089,21.48211454790298
S0090,-37.59661331284613
S0091,48.10664509318613
S0092,55.75375594918637
S0093,59.07937356250031
S0094,75.67392694332898
S0095,-85.95400900089
S0096,79.7233371204527
S0097,-37.000417396890796
S0098,73.74884782805863
S0099,66.1529748618102
S0100,-64.0900826496221
S0101,-60.365215428099916
S0102,-48.72929194541001
S0103,28.541986896888442
S0104,-75.65059151514988
S0105,-69.97708594562597
S0106,7.09523854909418
S0107,46.83350348273346
S0108,74.13981372929672
S0109,34.85754381342363
S0110,10.90953829955695
S0111,29.08719107727826
S0112,-25.44630823577701
S0113,89.26568746489784
S0114,-14.252717092909636
S0115,-98.04432013672479
S0116,100.51832931461578
S0117,34.11414436697738
S0118,-3.4474060752856452
S0119,17.088995199483918
S0120,-15.199428699206328
S0121,77.99523119273348
S0122,9.33989521488083
S0123,-89.74927532162275
S0124,-4.532208707748467
S0125,38.917085696837326
S0126,73.48063858405709
S0127,-26.53404391429096
S0128,-45.54261329129618
S0129,-73.31087362923266
S0130,-13.431950938585475
S0131,-9.409210492969809
S0132,-100.02760075767483
S0133,34.9132815667546
S0134,36.500640782498635
S0135,54.70434433901441
S0136,-16.547807713000683
S0137,-86.36415688810065
S0138,76.5641072527578
S0139,64.33715717693663
S0140,-55.90717832530739
S0141,-45.04641469359022
S0142,7.52040457741743
S0143,-35.368224186415915
S0144,-69.06238942385596
S0145,-62.398286634393195
S0146,62.44733473152452
S0147,-39.05382588524957
S0148,5.393729926868655
S0149,-11.895548598992875
S0150,-29.827346045530298
S0151,75.98944571760475
S0152,38.659341391728674
S0153,-54.142255218893965
S0154,-82.31856793412966
S0155,-61.64298104467619
S0156,88.01150517985516
S0157,67.29811032421749
S0158,90.98972951935029
S0159,-99.44969579870212
S0160,15.994929047923167
S0161,-12.001398433671921
S0162,-80.62951189450658
S0163,-19.602114788897516
S0164,-12.989848722478749
S0165,28.37259224317804
S0166,40.58563181893426
S0167,65.82380075158383
S0168,60.06343498276549
S0169,-13.731057241322311
S0170,65.99728970730496
S0171,74.86160791137851
S0172,-50.191696137932816
S0173,85.2078624668917
S0174,86.5773018435568
S0175,45.53867954930621
S0176,-22.48232435117014
S0177,64.98433163720733
S0178,53.74048308831667
S0179,81.74372943566048
S0180,-101.27937992223261
S0181,-86.5740505388585
S0182,-26.130694859020657
S0183,109.07890621289802
S0184,-74.97457037190239
S0185,-62.492589625420095
S0186,41.4017800657062
S0187,-85.36940060221457
S0188,52.56595410487772
S0189,2.32153055171914
S0190,-105.2572220211483
S0191,59.077013823677454
S0192,60.77945998454216
S0193,-72.29445143315115
S0194,-95.2561873508686
S0195,37.057021432010956
S0196,-55.10115207020827
S0197,-44.17489492022442
S0198,-15.356178113704374
S0199,-42.88169516415406
S0200,18.917446608305738
S0201,63.10875325741469
S0202,-29.065230011221207
S0203,-35.87128959681087
S0204,52.43136443729698
S0205,-34.04772633063082
S0206,-87.23845572685387
S0207,8.58780730119128
S0208,-4.733171875663049
S0209,55.32763350395973
S0210,-30.034148765819815
S0211,70.69835700703412
S0212,-12.124586060923555
S0213,16.152831746363383
S0214,23.379285735303654
S0215,-20.1980516872992
S0216,16.665573375229698
S0217,-74.32280950435687
S0218,30.234834153016998
S0219,-37.29867347497863
S0220,-70.4168403374967
S0221,-32.61870386610886
S0222,-46.83312205319865
S0223,-76.20997666353169
S0224,51.88645537945747
S0225,-50.60099487953389
S0226,-83.33985373450258
S0227,43.1269021279639
S0228,-27.422680223516622
S0229,35.24260044371584
S0230,19.33356255845614
S0231,-37.05306247933514
S0232,-61.57252508477766
S0233,-37.84725788254888
S0234,-87.4841326916229
S0235,-87.87602599001583
S0236,-100.69236770359382
S0237,-60.92467928817728
S0238,-65.32815564182414
S0239,18.6979118492503
S0240,99.47181516372707
S0241,58.799085028420556
S0242,42.50255165598794
S0243,-16.686111110107802
S0244,-27.74790933333493
S0245,-47.345687737728355
S0246,93.59848519532676
S0247,13.979547994246872
S0248,53.919274395821766
S0249,-25.77700190503495
S0250,50.904433222402005
S0251,-94.65745186132985
S0252,44.1985273852531
S0253,97.3468736987991
S0254,47.55037919293426
S0255,-34.94987992737355
S0256,-65.32874197308614
S0257,10.643464984773
S0258,-15.623080403470164
S0259,-27.196741032652454
S0260,-84.71437093569054
S0261,33.13909046469125
S0262,52.85697033306629
S0263,51.944394259794464
S0264,-28.90199111294349
S0265,60.67867674646046
S0266,-3.727500822548466
S0267,37.82754601660938
S0268,-50.659243637488714
S0269,-11.829185929900689
S0270,52.71277995584633
S0271,59.85707738840674
S0272,-61.82940110227593
S0273,-104.45206182077963
S0274,25.612278051935125
S0275,-19.428608117125023
S0276,-12.182781503685165
S0277,47.539331775486396
S0278,89.12557596330849
S0279,71.4255888444708
S0280,-80.86388055998998
S0281,56.71635463473113
S0282,33.31732113742538
S0283,-15.22941213363233
S0284,70.80666689992644
S0285,45.6802752580665
S0286,-77.9429414784349
S0287,-40.503362666454834
S0288,-33.58466647019808
S0289,-103.42239252787516
S0290,31.66269472184636
S0291,44.19924775409471
S0292,-14.747685183905535
S0293,-14.761553418728361
S0294,-13.39529786902737
S0295,26.536200205263643
S0296,-59.62149116903804
S0297,91.02903984363984
S0298,2.677439305263918
S0299,-12.441815654261458
S0300,-60.703878293563555
S0301,-34.66502982650836
S0302,58.19547000249927
S0303,-26.48386868593191
S0304,34.58048305570571
S0305,-43.068678344359824
S0306,66.51482211623428
S0307,-34.29996367494843
S0308,79.14345138090017
S0309,71.43867598242993
S0310,-60.8654224637718
S0311,-24.172149252584635
S0312,42.44250511556897
S0313,83.74647400195684
S0314,-75.73267790817235
S0315,-87.51975681750726
S0316,-18.148206404661998
S0317,82.50050788987387
S0318,-88.86399459150279
S0319,-55.391287739685154
S0320,7.483056891551074
S0321,-71.21539671520699
S0322,-45.42137729058567
S0323,17.416216112086783
S0324,-77.67711097411353
S0325,34.19960737481769
S0326,-31.08254782617631
S0327,18.14255293255446
S0328,-8.844681300501383
S0329,-33.71244546728927
S0330,-40.50952916807671
S0331,81.28428828256087
S0332,-59.97657985954751
S0333,46.412559551075816
S0334,-66.78290819396429
S0335,-17.6116566622056
S0336,83.69478171965876
S0337,14.203472386227666
