Share_Code,Residual_Returns
S0001,76.38067708561817
S0002,63.982997920044795
S0003,50.5305830475744
S0004,-62.81966521375963
S0005,-47.66880207456272
S0006,-13.265072749230331
S0007,61.74853791609783
S0008,42.83540478392356
S0009,-72.58793635990563
S0010,77.9617389769204
S0011,5.947863105251578
S0012,24.701961956765402
S0013,93.91670596468705
S0014,-60.259131976721946
S0015,34.14573391658174
S0016,57.769571294506406
S0017,73.76282307844302
S0018,-11.278970249221649
S0019,38.426467858301564
S0020,-44.15321108892559
S0021,-81.24245278036706
S0022,-48.707315907292234
S0023,56.983445507305554
S0024,-14.019992808784133
S0025,-76.88717059045692
S0026,49.353500723490214
S0027,-57.71518431060942
S0028,-21.757148242650693
S0029,-59.02746973764613
S0030,-88.1924332748648
S0031,-91.15404267681019
S0032,24.85244596090018
S0033,43.69026416336691
S0034,-74.1179927196195
S0035,52.59692087000594
S0036,-79.42543902846089
S0037,-29.102765001367498
S0038,78.43510013231038
S0039,56.520122178642566
S0040,70.67486677046959
S0041,75.9788292921023
S0042,36.34405198682652
S0043,66.52047115089067
S0044,73.8669108178886
S0045,6.664834856827557
S0046,-71.99839009055245
S0047,66.6183732179095
S0048,-40.241848798952816
S0049,-22.628191464459515
S0050,-64.87725691124949
S0051,-28.239253901749088
S0052,71.83376763492879
S0053,1.1302603665684687
S0054,6.852666894171492
S0055,111.96238649123495
S0056,-83.62610849931251
S0057,-40.68578232813972
S0058,19.080103279450874
S0059,42.145490045674826
S0060,-45.729508279943744
S0061,-63.31704394841384
S0062,49.02360134721853
S0063,74.95446984746535
S0064,-11.995410231600754
S0065,10.416530939178305
S0066,-61.13120279868127
S0067,-79.02085415100947
S0068,-87.98929477116565
S0069,49.112173877748575
S0070,93.28371369890824
S0071,90.93552451193075
S0072,-11.83306228722044
S0073,-88.6538599304247
S0074,-4.727564563186041
S0075,-22.38507306543071
S0076,-6.313656350306493
S0077,3.817088636879305
S0078,12.562349450854473
S0079,-23.071264723476304
S0080,-4.604006225403728
S0081,-39.88805770242553
S0082,72.21505268304104
S0083,21.713229293737523
S0084,-22.916442692316146
S0085,52.02718319187686
S0086,-46.48152069049345
S0087,15.4962847166761
S0088,-21.914272742270768
S0089,-74.14747462555877
S0090,-29.47222127458908
S0091,7.8897788745856445
S0092,42.26164977325507
S0093,-0.22039364120944427
S0094,43.673244440295356
S0095,35.48951529915559
S0096,42.963800874797464
S0097,-79.04835478578725
S0098,21.114326953200706
S0099,-74.84215309783728
S0100,60.80834064459709
S0101,-104.67032249616233
S0102,74.21854420967799
S0103,-56.261728868562265
S0104,-45.61919582060996
S0105,32.06688498571074
S0106,29.323443707498754
S0107,34.8851117843895
S0108,-11.732472532298551
S0109,-80.90566651645273
S0110,-23.97718768113192
S0111,24.298616738845954
S0112,-49.14505940583332
S0113,-44.48706021125558
S0114,103.87432889747426
S0115,99.38226707403825
S0116,-47.89614800254273
S0117,33.44176468598829
S0118,-76.73618981438199
S0119,40.1900905574616
S0120,-17.471302443834393
S0121,-65.62358982737067
S0122,-78.63709587893
S0123,-62.09725135708307
S0124,18.701122241597414
S0125,16.900915102288653
S0126,34.97748230505024
S0127,-30.746295204829096
S0128,-34.52351901582523
S0129,-63.41151540123845
S0130,-65.8146742195364
S0131,-90.75968465385395
S0132,91.74772162225248
S0133,51.29980647236907
S0134,-95.47855041435153
S0135,-7.59200276682513
S0136,52.78350613458879
S0137,-34.905933027647485
S0138,55.380015841834876
S0139,-3.0624758607062006
S0140,35.26970067778214
S0141,0.18702770243274847
S0142,-72.43377742579207
S0143,-28.196780630670084
S0144,-62.11437020592255
S0145,18.316102085106515
S0146,-33.47073401043269
S0147,44.62441450839208
S0148,89.25262542884828
S0149,51.803667375044526
S0150,-83.48756584162106
S0151,-87.07188272635663
S0152,-72.41321903895404
S0153,18.7017210532645
S0154,-12.861274333811789
S0155,62.64341237327165
S0156,-60.345726568796316
S0157,-62.61848463244882
S0158,-44.05032427139155
S0159,20.492359555743818
S0160,-53.22586020588865
S0161,68.10293690654805
S0162,-64.58579593932572
S0163,40.7439936095429
S0164,-27.51026397630612
S0165,1.0574409266448477
S0166,-78.75457839668397
S0167,80.89911457161426
S0168,3.937203858166601
S0169,64.78831688901133
S0170,-12.278496839700605
S0171,-38.36774927572474
S0172,-22.21214543434948
S0173,-59.33988813925713
S0174,49.886391301504894
S0175,-48.842170077994915
S0176,95.72775472667408
S0177,-46.60794612942527
S0178,-56.79805787790353
S0179,-3.5222123736496016
S0180,-14.171211988136006
S0181,42.41889069709545
S0182,73.86097004444996
S0183,-13.685581847579073
S0184,-46.93077447068502
S0185,89.9253992666025
S0186,51.15100768297635
S0187,63.0463880279139
S0188,-43.2030110034366
S0189,60.36271068402647
S0190,71.63161084367925
S0191,55.22988755220155
S0192,-59.15617158303377
S0193,-15.956550745926352
S0194,96.38370713143732
S0195,89.31085986957412
S0196,-43.13659475287658
S0197,83.41339440778003
S0198,-42.60694283500868
S0199,-42.23837933455114
S0200,-23.248391813467727
S0201,-32.07257687251159
S0202,-86.85405392881029
S0203,65.89974835614181
S0204,33.641586321536906
S0205,36.10602187343695
S0206,-18.52838552417326
S0207,23.43894202476877
S0208,-26.410248961210158
S0209,-78.36149213700588
S0210,68.14383172622009
S0211,-83.7992586276927
S0212,-92.73547735353148
S0213,66.28436565324158
S0214,-34.11448541195283
S0215,-83.64794182281025
S0216,-84.64135475338271
S0217,55.47295698234109
S0218,-48.450611007186154
S0219,-39.7521058650649
S0220,-28.63459663345317
S0221,23.969286173463317
S0222,85.34119781677327
S0223,109.75910494161047
S0224,-85.63507454341439
S0225,-92.82581385278858
S0226,97.61595874714754
S0227,86.51719988879817
S0228,-3.894934488880411
S0229,-15.476943192867925
S0230,-88.82036208050532
S0231,-60.48586513396394
S0232,-15.091238664906761
S0233,-78.88447148021562
S0234,-29.6614148670715
S0235,10.913472798443362
S0236,-69.27975525436698
S0237,62.59474106229383
S0238,69.02600350257964
S0239,-1.9344160764526137
S0240,-8.254119765347962
S0241,-81.36188132985797
S0242,9.543848424852857
S0243,-8.951388325856936
S0244,-17.996164460722046
S0245,56.455638086183995
S0246,55.205316109300895
S0247,50.77479089395828
S0248,16.208998671589303
S0249,26.156647474040664
S0250,11.843827401416059
S0251,18.644592315872117
S0252,-22.793860844345105
S0253,43.52470483146651
S0254,29.569001237510783
S0255,-65.26332117494447
S0256,7.9224667233726835
S0257,49.886353859154354
S0258,18.939481495367666
S0259,75.37700850253434
